Name of Survey,Title,Doses,Subject,Text,Input type,Input type 2,Minimum,Maximum,Media,Items,ImageFramed,Timeout,ShowButtons,Answer,Notes or questions,Variable name,Conditions,Input Name (if you want to save it),CanBeFavorited
Interpretation Bias Measures,The Elevator,1,Control_Dose,"THE ELEVATOR: The building looks old, and as you get on the elevator...\n\nYou think about how smelly the lobby is.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_elevator_interpretation_3,
Interpretation Bias Measures,The Elevator,1,Control_Dose,"THE ELEVATOR: The building looks old, and as you get on the elevator...\n\nYou think that riding the elevator will be safe.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_elevator_interpretation_4,
Interpretation Bias Measures,The Wedding Reception,1,Control_Dose,THE WEDDING RECEPTION: As you enter the room...\n\nPeople in the audience laugh in appreciation.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_wedding_interpretation_1,
Interpretation Bias Measures,The Wedding Reception,1,Control_Dose,THE WEDDING RECEPTION: As you enter the room...\n\nYou notice a friend you were hoping to see walk into the reception.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_wedding_interpretation_2,
Interpretation Bias Measures,The Wedding Reception,1,Control_Dose,THE WEDDING RECEPTION: As you enter the room...\n\nPeople in the audience find your efforts laughable.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_wedding_interpretation_3,
Interpretation Bias Measures,The Wedding Reception,1,Control_Dose,THE WEDDING RECEPTION: As you enter the room...\n\nYou notice someone you do not like just walked into the reception.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_wedding_interpretation_4,
Interpretation Bias Measures,The Job,1,Control_Dose,THE JOB: You think about not having an income for a few weeks...\n\nAnd know that you can rely on your savings.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_job_interpretation_1,
Interpretation Bias Measures,The Job,1,Control_Dose,THE JOB: You think about not having an income for a few weeks...\n\nAnd are excited about not having to set an alarm.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_job_interpretation_2,
Interpretation Bias Measures,The Job,1,Control_Dose,THE JOB: You think about not having an income for a few weeks...\n\nAnd worry about becoming broke.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_job_interpretation_3,
Interpretation Bias Measures,The Job,1,Control_Dose,THE JOB: You think about not having an income for a few weeks...\n\nAnd are sad about leaving your current coworkers.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_job_interpretation_4,
Interpretation Bias Measures,The Loud Noise,1,Control_Dose,"THE LOUD NOISE: As you walk downstairs...\n\nYou feel happy, and think about how lovely your house is.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_loud_interpretation_1,
Interpretation Bias Measures,The Loud Noise,1,Control_Dose,"THE LOUD NOISE: As you walk downstairs...\n\nYou feel afraid, and worry that you cannot handle the fear.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_loud_interpretation_2,
Interpretation Bias Measures,The Loud Noise,1,Control_Dose,"THE LOUD NOISE: As you walk downstairs...\n\nYou feel afraid, but you know that you can tolerate the feeling.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_loud_interpretation_3,
Interpretation Bias Measures,The Loud Noise,1,Control_Dose,"THE LOUD NOISE: As you walk downstairs...\n\nYou feel cold, and think about how the house needs better heating.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_loud_interpretation_4,
Interpretation Bias Measures,Meeting a Friend,1,Control_Dose,"MEETING A FRIEND: You arrive a little late, and...\n\nOrder your favorite snack.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_friend_interpretation_1,
Interpretation Bias Measures,Meeting a Friend,1,Control_Dose,"MEETING A FRIEND: You arrive a little late, and...\n\nNotice the bar smells gross.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_friend_interpretation_2,
Interpretation Bias Measures,Meeting a Friend,1,Control_Dose,"MEETING A FRIEND: You arrive a little late, and...\n\nGet a call from your friend who is on her way, but running late.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_friend_interpretation_3,
Interpretation Bias Measures,Meeting a Friend,1,Control_Dose,"MEETING A FRIEND: You arrive a little late, and...\n\nThink your friend decided she did not want to see you.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_friend_interpretation_4,
Interpretation Bias Measures,The Lunch,1,Control_Dose,THE LUNCH: Your friend looks at you...\n\nBecause she thinks you are a slob.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_lunch_interpretation_1,
Interpretation Bias Measures,The Lunch,1,Control_Dose,THE LUNCH: Your friend looks at you...\n\nAnd you frown because you forgot to bring water to lunch.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_lunch_interpretation_2,
Interpretation Bias Measures,The Lunch,1,Control_Dose,THE LUNCH: Your friend looks at you...\n\nBecause she is paying attention as you describe your weekend plans.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_lunch_interpretation_3,
Interpretation Bias Measures,The Lunch,1,Control_Dose,THE LUNCH: Your friend looks at you...\n\nAnd you smile because your lunch tastes good.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_lunch_interpretation_4,
Interpretation Bias Measures,The Scrape,1,Control_Dose,THE SCRAPE: The scrape hurts a bit...\n\nAnd you think it will probably get seriously infected.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_scrape_interpretation_1,
Interpretation Bias Measures,The Scrape,1,Control_Dose,THE SCRAPE: The scrape hurts a bit...\n\nAnd you are frustrated because you tore your shorts.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_scrape_interpretation_2,
Interpretation Bias Measures,The Scrape,1,Control_Dose,THE SCRAPE: The scrape hurts a bit...\n\nBut you know you will be okay.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_scrape_interpretation_3,
Interpretation Bias Measures,The Scrape,1,Control_Dose,THE SCRAPE: The scrape hurts a bit...\n\nBut you are happy that you are getting exercise.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_scrape_interpretation_4,
Interpretation Bias Measures,The Shopping Trip,1,Control_Dose,THE SHOPPING TRIP: You think about your recent health...\n\nAnd think you are probably coming down with the strange illness.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_shopping_interpretation_1,
Interpretation Bias Measures,The Shopping Trip,1,Control_Dose,THE SHOPPING TRIP: You think about your recent health...\n\nAnd think you are unlikely to catch the strange illness.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_shopping_interpretation_2,
Interpretation Bias Measures,The Shopping Trip,1,Control_Dose,THE SHOPPING TRIP: You think about your recent health...\n\nAnd smile because you enjoy shopping.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_shopping_interpretation_3,
Interpretation Bias Measures,The Shopping Trip,1,Control_Dose,THE SHOPPING TRIP: You think about your recent health...\n\nAnd feel bored of shopping.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_shopping_interpretation_4,
Interpretation Bias Measures,The Blood Test,1,Control_Dose,THE BLOOD TEST: The doctor says he will call you in a few weeks...\n\nAnd you think about how nice your doctor is.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_blood_interpretation_1,
Interpretation Bias Measures,The Blood Test,1,Control_Dose,THE BLOOD TEST: The doctor says he will call you in a few weeks...\n\nAnd you are annoyed because your doctor is not very friendly.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_blood_interpretation_2,
Interpretation Bias Measures,The Blood Test,1,Control_Dose,THE BLOOD TEST: The doctor says he will call you in a few weeks...\n\nAnd you think that you will not be able to stand your anxiety while you wait.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_blood_interpretation_3,
Interpretation Bias Measures,The Blood Test,1,Control_Dose,THE BLOOD TEST: The doctor says he will call you in a few weeks..\n\nAnd you know that you can handle your anxiety while you wait.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_blood_interpretation_4,
Anxiety Scale,Anxiety Scale,1,Control_Dose,"In the past week, how often have you felt anxious?",Buttons,,,,,No anxiety in the past week; Infrequent anxiety. Felt anxious a few times.; Occasional anxiety. Felt anxious as much of the time as not. It was hard to relax.; Frequent anxiety. Felt anxious most of the time. It was very difficult to relax.; Constant anxiety. Felt anxious all of the time and never really relaxed.; ^Prefer not to answer,,,,,,,,OASIS_frequency_anxious,
Anxiety Scale,Anxiety Scale,1,Control_Dose,"In the past week, when you have felt anxious, how intense or severe was your anxiety?",Buttons,,,,,"Little or None: Anxiety was absent or barely noticeable.; Mild: Anxiety was at a low level. It was possible to relax when I tried. Physical symptoms were only slightly uncomfortable.; Moderate: Anxiety was distressing at times. It was hard to relax or concentrate, but I could do it if I tried. Physical symptoms were uncomfortable.; Severe: Anxiety was intense much of the time. It was very difficult to relax or focus on anything else. Physical symptoms were uncomfortable.; Extreme: Anxiety was overwhelming. It was impossible to relax at all. Physical symptoms were unbearable.; ^Prefer not to answer",,,,,,,,OASIS_intensity_anxiety,
Anxiety Scale,Anxiety Scale,1,Control_Dose,"In the past week, how often did you avoid situations, places, objects, or activities because of anxiety or fear?",Buttons,,,,,"None: I do not avoid places, situations, activities, or things because of fear.; Infrequent: I avoid something once in a while, but will usually face the situation or confront the object. My lifestyle is not affected.; Occasional: I have some fear of certain situations, places, or objects, but it is still manageable. My lifestyle has only changed in minor ways. I always or almost always avoid the things I fear when I'm alone, but can handle them if someone comes with me.; Frequent: I have considerable fear and really try to avoid the things that frighten me. I have made significant changes in my lifestyle to avoid the object, situation, activity, or place.; All the time: Avoiding objects, situations, or places has taken over my life. My lifestyle has been extensively affected and I no longer do the things that I used to enjoy.; ^Prefer not to answer",,,,,,,,OASIS_avoid,
Anxiety Scale,Anxiety Scale,1,Control_Dose,"In the past week, how much did your anxiety interfere with your ability to do the things you needed to do at work, at school, or at home?",Buttons,,,,,"None: No interference at work/home/school from anxiety; Mild: My anxiety has caused some interference at work/home/school. Things are more difficult, but everything that needs to be done is still getting done.; Moderate: My anxiety definitely interferes with tasks. Most things are still getting done, but few things are being done as  well as in the past.; Severe: My anxiety has really changed by ability to get things done. Some tasks are still being done, but many things are not. My performance has definitely suffered.; Extreme: My anxiety has become incapacitating. I am unable to complete tasks and have had to leave school, have quit or  been fired from my job, or have been unable to complete tasks at home and have faced consequences like bill collectors, eviction, etc.; ^Prefer not to answer",,,,,,,,OASIS_work,
Anxiety Scale,Anxiety Scale,1,Control_Dose,"In the past week, how much has anxiety interfered with your social life and relationships?",Buttons,,,,,"None: My anxiety doesn’t affect my relationships.; Mild: My anxiety slightly interferes with my relationships. Some of my friendships and other relationships have suffered,  but, overall, my social life is still fulfilling.; Moderate: I have experienced some interference with my social life, but I still have a few close relationships. I don’t spend as much time with others as in the past, but I still socialize sometimes.; Severe: My friendships and other relationships have suffered a lot because of anxiety. I do not enjoy social activities. I socialize very little.; Extreme: My anxiety has completely disrupted my social activities. All of my relationships have suffered or ended. My family life is extremely strained.; ^Prefer not to answer",,,,,,,,OASIS_social,
Sadness Scale,Sadness Scale,1,Control_Dose,"Over the past 2 weeks, how often have you been bothered by any of the following problems:\n\nLittle interest or pleasure in doing things.",Buttons,,,,,Not at all; Several days; More than half the days; Nearly every day; ^Prefer not to answer,,,,,,,,OASIS_little_interest,
Sadness Scale,Sadness Scale,1,Control_Dose,"Over the past 2 weeks, how often have you been bothered by any of the following problems:\n\nFeeling down, depressed, or hopeless.",Buttons,,,,,Not at all; Several days; More than half the days; Nearly every day; ^Prefer not to answer,,,,,,,,OASIS_depressed,
Stress Scale,Stress Scale,1,Control_Dose,"In the last month, how often have you felt that you were unable to control the important things in your life?",Buttons,,,,,Never; Almost Never; Sometimes; Fairly Often; Very Often; ^Prefer not to answer,,,,,,,,PSS-4_control,
Stress Scale,Stress Scale,1,Control_Dose,"In the last month, how often have you felt confident about your ability to handle your personal problems?",Buttons,,,,,Never; Almost Never; Sometimes; Fairly Often; Very Often; ^Prefer not to answer,,,,,,,,PSS-4_confident,
Stress Scale,Stress Scale,1,Control_Dose,"In the last month, how often have you felt that things were going your way?",Buttons,,,,,Never; Almost Never; Sometimes; Fairly Often; Very Often; ^Prefer not to answer,,,,,,,,PSS-4_your_way,
Stress Scale,Stress Scale,1,Control_Dose,"In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?",Buttons,,,,,Never; Almost Never; Sometimes; Fairly Often; Very Often; ^Prefer not to answer,,,,,,,,PSS-4_difficulties,
Next steps,Next Steps,1,Control_Dose,"Thanks for answering our questions! In two weeks, you’ll get an app notification reminding you to complete the next set of surveys. In the meantime, you can explore the homepage to learn more about Mindtrails and find resources tied to different areas that may cause stress. Have any questions for us? Contact the team at HoosThinkCalmly@gmail.com! We would be happy to schedule a Zoom call to address any questions or concerns you may have.",,,,,,,,,,,,,,,
